#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
6453	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Issar M (2006)	16507850	175778	386	Beclomethasone dipropionate	9-chloro-11beta-Hydroxy-16beta-methylpregna-1,4-diene-3,20-dione 17,21-dipropionate|Beclometasone|Beclometasone dipropionate|Beclometasone 17,21-dipropionate|9-chloro-16-methylprednisolone|Beclomethasone dipropionate|9-chloro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione|(11beta,16beta)-9-chloro-11-Hydroxy-16-methyl-17,21-bis(1-oxopropoxy)pregna-1,4-diene-3,20-dione|9-chloro-16beta-Methyl-11beta,17,21-trihydroxypregna-1,4-diene-3,20-dione 17,21-dipropionate	beclovent rotacaps  -  inh 200	DRUGBANK	DB00394	C28H37ClO7	small molecule	D07CC04|A07EA07|D07AC15|R03BA01|R03AK08|R01AD01	5534-09-8	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	KUVIULQEHSCUHY-XYWKZLDCSA-N
6758	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	antagonist	target	Fagart J (2010)	20650892	175952	413	Spironolactone	Spironolactone|Spironolactonum|Spironolattone|Espironolactona	apo-spirozide tab|ntp-spironol	DRUGBANK	DB00421	C24H32O4S	small molecule	C03DA01	52-01-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	LXMSZDCAJNLERA-ZHYRCANASA-N
6978	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	435	Betamethasone	Betamethasonum|16-Methyl-1,4-pregnadiene-9-fluoro-11,17,21-triol-3,20-dione|9-Fluoro-16-methylprednisolone|Betadexamethasone|9alpha-Fluoro-16beta-methylprednisolone|Rinderon|Betametasona|16beta-Methyl-1,4-pregnadiene-9alpha-fluoro-11beta,17alpha,21-triol-3,20-dione|9-Fluoro-16-methylprednisolone|Betamethasone|9-Fluoro-16beta-methylprednisolone|beta-Methasone alcohol|Betamethasonvalerat Mikron	betnesol retention enema 5mg/1	DRUGBANK	DB00443	C22H29FO5	small molecule	S03CA06|D07CC01|S01CA05|S01BB04|R03BA04|A07EA04|H02AB01|C05AA05|S03BA03|D07BC01|D07AC01|D07XC01|S02BA07|S01BA06|R01AD06|S01CB04	378-44-9	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-DVTGEIKXSA-N
6979	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Johnstone JF (2005)	15866114	176102	435	Betamethasone	Betamethasonum|16-Methyl-1,4-pregnadiene-9-fluoro-11,17,21-triol-3,20-dione|9-Fluoro-16-methylprednisolone|Betadexamethasone|9alpha-Fluoro-16beta-methylprednisolone|Rinderon|Betametasona|16beta-Methyl-1,4-pregnadiene-9alpha-fluoro-11beta,17alpha,21-triol-3,20-dione|9-Fluoro-16-methylprednisolone|Betamethasone|9-Fluoro-16beta-methylprednisolone|beta-Methasone alcohol|Betamethasonvalerat Mikron	betnesol retention enema 5mg/1	DRUGBANK	DB00443	C22H29FO5	small molecule	S03CA06|D07CC01|S01CA05|S01BB04|R03BA04|A07EA04|H02AB01|C05AA05|S03BA03|D07BC01|D07AC01|D07XC01|S02BA07|S01BA06|R01AD06|S01CB04	378-44-9	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-DVTGEIKXSA-N
6980	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Aida K (2004)	15336699	176103	435	Betamethasone	Betamethasonum|16-Methyl-1,4-pregnadiene-9-fluoro-11,17,21-triol-3,20-dione|9-Fluoro-16-methylprednisolone|Betadexamethasone|9alpha-Fluoro-16beta-methylprednisolone|Rinderon|Betametasona|16beta-Methyl-1,4-pregnadiene-9alpha-fluoro-11beta,17alpha,21-triol-3,20-dione|9-Fluoro-16-methylprednisolone|Betamethasone|9-Fluoro-16beta-methylprednisolone|beta-Methasone alcohol|Betamethasonvalerat Mikron	betnesol retention enema 5mg/1	DRUGBANK	DB00443	C22H29FO5	small molecule	S03CA06|D07CC01|S01CA05|S01BB04|R03BA04|A07EA04|H02AB01|C05AA05|S03BA03|D07BC01|D07AC01|D07XC01|S02BA07|S01BA06|R01AD06|S01CB04	378-44-9	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-DVTGEIKXSA-N
6981	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Tanigawa K (2002)	12188035	176104	435	Betamethasone	Betamethasonum|16-Methyl-1,4-pregnadiene-9-fluoro-11,17,21-triol-3,20-dione|9-Fluoro-16-methylprednisolone|Betadexamethasone|9alpha-Fluoro-16beta-methylprednisolone|Rinderon|Betametasona|16beta-Methyl-1,4-pregnadiene-9alpha-fluoro-11beta,17alpha,21-triol-3,20-dione|9-Fluoro-16-methylprednisolone|Betamethasone|9-Fluoro-16beta-methylprednisolone|beta-Methasone alcohol|Betamethasonvalerat Mikron	betnesol retention enema 5mg/1	DRUGBANK	DB00443	C22H29FO5	small molecule	S03CA06|D07CC01|S01CA05|S01BB04|R03BA04|A07EA04|H02AB01|C05AA05|S03BA03|D07BC01|D07AC01|D07XC01|S02BA07|S01BA06|R01AD06|S01CB04	378-44-9	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	UREBDLICKHMUKA-DVTGEIKXSA-N
7970	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Lange K (2000)	10754457	176811	537	Desoximetasone	Desoximetasonum|Dsoximtasone|9alpha-Fluoro-16alpha-methyl-delta(1)-corticosterone|Desoxymethasone|(11beta,16alpha)-9-Fluoro-11,21-dihydroxy-16-methylpregna-1,4-diene-3,20-dione|Desoximetasona|Desoximetason	topicort gel 0.05%|topicort mi	DRUGBANK	DB00547	C22H29FO4	small molecule	D07XC02|D07AC03	382-67-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWVSBHGCDBMOOT-IIEHVVJPSA-N
7971	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Rautanen A (2006)	16895953	174979	537	Desoximetasone	Desoximetasonum|Dsoximtasone|9alpha-Fluoro-16alpha-methyl-delta(1)-corticosterone|Desoxymethasone|(11beta,16alpha)-9-Fluoro-11,21-dihydroxy-16-methylpregna-1,4-diene-3,20-dione|Desoximetasona|Desoximetason	topicort gel 0.05%|topicort mi	DRUGBANK	DB00547	C22H29FO4	small molecule	D07XC02|D07AC03	382-67-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWVSBHGCDBMOOT-IIEHVVJPSA-N
7972	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Shaw JR (2007)	17038445	174983	537	Desoximetasone	Desoximetasonum|Dsoximtasone|9alpha-Fluoro-16alpha-methyl-delta(1)-corticosterone|Desoxymethasone|(11beta,16alpha)-9-Fluoro-11,21-dihydroxy-16-methylpregna-1,4-diene-3,20-dione|Desoximetasona|Desoximetason	topicort gel 0.05%|topicort mi	DRUGBANK	DB00547	C22H29FO4	small molecule	D07XC02|D07AC03	382-67-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWVSBHGCDBMOOT-IIEHVVJPSA-N
7973	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Hammer F (2006)	16980198	174982	537	Desoximetasone	Desoximetasonum|Dsoximtasone|9alpha-Fluoro-16alpha-methyl-delta(1)-corticosterone|Desoxymethasone|(11beta,16alpha)-9-Fluoro-11,21-dihydroxy-16-methylpregna-1,4-diene-3,20-dione|Desoximetasona|Desoximetason	topicort gel 0.05%|topicort mi	DRUGBANK	DB00547	C22H29FO4	small molecule	D07XC02|D07AC03	382-67-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWVSBHGCDBMOOT-IIEHVVJPSA-N
7974	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Grossman R (2006)	16891588	174981	537	Desoximetasone	Desoximetasonum|Dsoximtasone|9alpha-Fluoro-16alpha-methyl-delta(1)-corticosterone|Desoxymethasone|(11beta,16alpha)-9-Fluoro-11,21-dihydroxy-16-methylpregna-1,4-diene-3,20-dione|Desoximetasona|Desoximetason	topicort gel 0.05%|topicort mi	DRUGBANK	DB00547	C22H29FO4	small molecule	D07XC02|D07AC03	382-67-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWVSBHGCDBMOOT-IIEHVVJPSA-N
7975	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Sher L (2006)	17086345	174980	537	Desoximetasone	Desoximetasonum|Dsoximtasone|9alpha-Fluoro-16alpha-methyl-delta(1)-corticosterone|Desoxymethasone|(11beta,16alpha)-9-Fluoro-11,21-dihydroxy-16-methylpregna-1,4-diene-3,20-dione|Desoximetasona|Desoximetason	topicort gel 0.05%|topicort mi	DRUGBANK	DB00547	C22H29FO4	small molecule	D07XC02|D07AC03	382-67-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	VWVSBHGCDBMOOT-IIEHVVJPSA-N
8324	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Hoegger P (1994)	7878687	177114	578	Fluticasone Propionate	Fluticason|Fluticasona|Fluticasone|Fluticasonum|Fluticasone propionate|Cutivate	topcare childrens allergy reli	DRUGBANK	DB00588	C25H31F3O5S	small molecule	D07AC17|R03BA05|R01AD08|R03AK06|R03AK11|R01AD58	80474-14-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WMWTYOKRWGGJOA-CENSZEJFSA-N
8325	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Lumry WR (1999)	10518812	177111	578	Fluticasone Propionate	Fluticason|Fluticasona|Fluticasone|Fluticasonum|Fluticasone propionate|Cutivate	topcare childrens allergy reli	DRUGBANK	DB00588	C25H31F3O5S	small molecule	D07AC17|R03BA05|R01AD08|R03AK06|R03AK11|R01AD58	80474-14-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WMWTYOKRWGGJOA-CENSZEJFSA-N
8326	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Johnson M (1996)	8646863	177110	578	Fluticasone Propionate	Fluticason|Fluticasona|Fluticasone|Fluticasonum|Fluticasone propionate|Cutivate	topcare childrens allergy reli	DRUGBANK	DB00588	C25H31F3O5S	small molecule	D07AC17|R03BA05|R01AD08|R03AK06|R03AK11|R01AD58	80474-14-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WMWTYOKRWGGJOA-CENSZEJFSA-N
8327	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Andersson O (1999)	10200007	177113	578	Fluticasone Propionate	Fluticason|Fluticasona|Fluticasone|Fluticasonum|Fluticasone propionate|Cutivate	topcare childrens allergy reli	DRUGBANK	DB00588	C25H31F3O5S	small molecule	D07AC17|R03BA05|R01AD08|R03AK06|R03AK11|R01AD58	80474-14-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WMWTYOKRWGGJOA-CENSZEJFSA-N
8328	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Zhang X (2001)	11730731	177112	578	Fluticasone Propionate	Fluticason|Fluticasona|Fluticasone|Fluticasonum|Fluticasone propionate|Cutivate	topcare childrens allergy reli	DRUGBANK	DB00588	C25H31F3O5S	small molecule	D07AC17|R03BA05|R01AD08|R03AK06|R03AK11|R01AD58	80474-14-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WMWTYOKRWGGJOA-CENSZEJFSA-N
8329	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	578	Fluticasone Propionate	Fluticason|Fluticasona|Fluticasone|Fluticasonum|Fluticasone propionate|Cutivate	topcare childrens allergy reli	DRUGBANK	DB00588	C25H31F3O5S	small molecule	D07AC17|R03BA05|R01AD08|R03AK06|R03AK11|R01AD58	80474-14-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WMWTYOKRWGGJOA-CENSZEJFSA-N
8378	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Nehme A (2009)	19744340	105018	581	Fluocinolone Acetonide	6alpha-fluorotriamcinolone acetonide|fluocinolon acetonid|actonide de fluocinolone|fluocinoloni acetonidum|6,9-difluoro-16-hydroxyprednisolone 16,17-acetonide|6alpha,9alpha-difluoro-16alpha-hydroxyprednisolone 16,17-acetonide|6-fluorotriamcinolone acetonide|fluocinolone 16,17-acetonide|acetnido de fluocinolona	fluocinolone acetonide oil|syn	DRUGBANK	DB00591	C24H30F2O6	small molecule	D07CC02|S01CA10|D07AC04|S02CA05|C05AA10|S02BA08|D07BC02|S01BA15	67-73-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	FEBLZLNTKCEFIT-VSXGLTOVSA-N
8437	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Mohandas S (2009)	19293512	177179	586	Ulobetasol	Ulobtasol|Halobetasol|21-chloro diflorasone|Ulobetasolum|Ulobetasol	ultravate cream|ultravate oint	DRUGBANK	DB00596	C22H27ClF2O4	small molecule	D07AC21	98651-66-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	LEHFPXVYPMWYQD-XHIJKXOTSA-N
8438	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Hofmann TG (1998)	9891987	174579	586	Ulobetasol	Ulobtasol|Halobetasol|21-chloro diflorasone|Ulobetasolum|Ulobetasol	ultravate cream|ultravate oint	DRUGBANK	DB00596	C22H27ClF2O4	small molecule	D07AC21	98651-66-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	LEHFPXVYPMWYQD-XHIJKXOTSA-N
8700	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Shahin V (2005)	15976447	177375	610	Triamcinolone	9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione|9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione|Fluoxyprednisolone|Triamcinolonum|9-fluoro-16-hydroxyprednisolone|9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione|11,16,17,21-tetrahydroxy-9-fluoro-1,4-pregnadiene-3,20-dione|Tiamcinolonum|Triamcinolona	triamcinolone acetonide inject	DRUGBANK	DB00620	C21H27FO6	small molecule	D07AB09|A01AC01|S02CA04|R03BA06|C05AA12|H02AB08|R01AD11|D07CB01|S01BA05|D07XB02|D07BB03	124-94-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GFNANZIMVAIWHM-OBYCQNJPSA-N
8701	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Nehme A (2009)	19744340	105018	610	Triamcinolone	9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione|9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione|Fluoxyprednisolone|Triamcinolonum|9-fluoro-16-hydroxyprednisolone|9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione|11,16,17,21-tetrahydroxy-9-fluoro-1,4-pregnadiene-3,20-dione|Tiamcinolonum|Triamcinolona	triamcinolone acetonide inject	DRUGBANK	DB00620	C21H27FO6	small molecule	D07AB09|A01AC01|S02CA04|R03BA06|C05AA12|H02AB08|R01AD11|D07CB01|S01BA05|D07XB02|D07BB03	124-94-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GFNANZIMVAIWHM-OBYCQNJPSA-N
8702	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Issar M (2006)	16507850	175778	610	Triamcinolone	9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione|9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione|Fluoxyprednisolone|Triamcinolonum|9-fluoro-16-hydroxyprednisolone|9-fluoro-11,16,17,21-tetrahydroxypregna-1,4-diene-3,20-dione|11,16,17,21-tetrahydroxy-9-fluoro-1,4-pregnadiene-3,20-dione|Tiamcinolonum|Triamcinolona	triamcinolone acetonide inject	DRUGBANK	DB00620	C21H27FO6	small molecule	D07AB09|A01AC01|S02CA04|R03BA06|C05AA12|H02AB08|R01AD11|D07CB01|S01BA05|D07XB02|D07BB03	124-94-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	GFNANZIMVAIWHM-OBYCQNJPSA-N
8849	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Chen X (2002)	11752352	171740	625	Prednisone	17,21-Dihydroxypregna-1,4-diene-3,11,20-trione|Dehydrocortisone|Prednisona|1,2-Dehydrocortisone|Prednisonum|1,4-Pregnadiene-17alpha,21-diol-3,11,20-trione	rayos|contrast allergy premed 	DRUGBANK	DB00635	C21H26O5	small molecule	A07EA03|H02AB07	53-03-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
8850	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Friel PN (2006)	16597193	177469	625	Prednisone	17,21-Dihydroxypregna-1,4-diene-3,11,20-trione|Dehydrocortisone|Prednisona|1,2-Dehydrocortisone|Prednisonum|1,4-Pregnadiene-17alpha,21-diol-3,11,20-trione	rayos|contrast allergy premed 	DRUGBANK	DB00635	C21H26O5	small molecule	A07EA03|H02AB07	53-03-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
8851	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Diez JJ (2007)	17504182	177468	625	Prednisone	17,21-Dihydroxypregna-1,4-diene-3,11,20-trione|Dehydrocortisone|Prednisona|1,2-Dehydrocortisone|Prednisonum|1,4-Pregnadiene-17alpha,21-diol-3,11,20-trione	rayos|contrast allergy premed 	DRUGBANK	DB00635	C21H26O5	small molecule	A07EA03|H02AB07	53-03-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
8852	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Yano A (2006)	17062674	177465	625	Prednisone	17,21-Dihydroxypregna-1,4-diene-3,11,20-trione|Dehydrocortisone|Prednisona|1,2-Dehydrocortisone|Prednisonum|1,4-Pregnadiene-17alpha,21-diol-3,11,20-trione	rayos|contrast allergy premed 	DRUGBANK	DB00635	C21H26O5	small molecule	A07EA03|H02AB07	53-03-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
8853	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Liu BG (2006)	17121036	177467	625	Prednisone	17,21-Dihydroxypregna-1,4-diene-3,11,20-trione|Dehydrocortisone|Prednisona|1,2-Dehydrocortisone|Prednisonum|1,4-Pregnadiene-17alpha,21-diol-3,11,20-trione	rayos|contrast allergy premed 	DRUGBANK	DB00635	C21H26O5	small molecule	A07EA03|H02AB07	53-03-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
8854	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Yano A (2006)	16707595	177466	625	Prednisone	17,21-Dihydroxypregna-1,4-diene-3,11,20-trione|Dehydrocortisone|Prednisona|1,2-Dehydrocortisone|Prednisonum|1,4-Pregnadiene-17alpha,21-diol-3,11,20-trione	rayos|contrast allergy premed 	DRUGBANK	DB00635	C21H26O5	small molecule	A07EA03|H02AB07	53-03-2	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
9134	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Imming P (2006)	17016423	171742	653	Flumethasone	Flumtasone|Flumetasone|Flumetasona|Flumetason|Flumetasonum	locacorten vioform|locasalen|l	DRUGBANK	DB00663	C22H28F2O5	small molecule	D07CB05|S02CA02|D07BB01|D07AB03|D07XB01	2135-17-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WXURHACBFYSXBI-GQKYHHCASA-N
9135	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Labeur M (2010)	20920967	174580	653	Flumethasone	Flumtasone|Flumetasone|Flumetasona|Flumetason|Flumetasonum	locacorten vioform|locasalen|l	DRUGBANK	DB00663	C22H28F2O5	small molecule	D07CB05|S02CA02|D07BB01|D07AB03|D07XB01	2135-17-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WXURHACBFYSXBI-GQKYHHCASA-N
9136	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Overington JP (2006)	17139284	171741	653	Flumethasone	Flumtasone|Flumetasone|Flumetasona|Flumetason|Flumetasonum	locacorten vioform|locasalen|l	DRUGBANK	DB00663	C22H28F2O5	small molecule	D07CB05|S02CA02|D07BB01|D07AB03|D07XB01	2135-17-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WXURHACBFYSXBI-GQKYHHCASA-N
9137	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Maier C (2005)	16079279	177640	653	Flumethasone	Flumtasone|Flumetasone|Flumetasona|Flumetason|Flumetasonum	locacorten vioform|locasalen|l	DRUGBANK	DB00663	C22H28F2O5	small molecule	D07CB05|S02CA02|D07BB01|D07AB03|D07XB01	2135-17-3	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	WXURHACBFYSXBI-GQKYHHCASA-N
9504	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Trune DR (2010)	20800906	177824	677	Fludrocortisone	9alpha-FLUOROCORTISOL|Fludrocortisone|Fludrocortisona|Fludrocortisonum|Fluohydrocortisone|Fludrocortison	florinef acetate 0.1mg|fludroc	DRUGBANK	DB00687	C21H29FO5	small molecule	H02AA02|S02CA07|S03CA05|S01CA06	127-31-1	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	AAXVEMMRQDVLJB-BULBTXNYSA-N
10018	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Rautanen A (2006)	16895953	174979	731	Hydrocortisone	11beta,17alpha,21-Trihydroxy-4-pregnene-3,20-dione|Hidrocortisona|(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione|11beta-hydrocortisone|Hydrocortisonum|Reichstein's substance M|Hydrocortisone|(11beta)-11,17,21-Trihydroxypregn-4-ene-3,20-dione|Cortisol|4-Pregnen-11beta,17alpha,21-triol-3,20-dione|11-hydrocortisone|Kendall's compound F|17-Hydroxycorticosterone	kaiser permanente hydrocortiso	DRUGBANK	DB00741	C21H30O5	small molecule	S01BB01|D07XA01|S01CA03|D07BA04|D07AA02|D07CA01|A07EA02|A01AC03|D07AB02|D07AC16|S03CA04|S02CA03|C05AA01|H02AB09|D07BB04|S01CB03|S02BA01|R01AD60|S01BA02	50-23-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	JYGXADMDTFJGBT-VWUMJDOOSA-N
10019	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Shaw JR (2007)	17038445	174983	731	Hydrocortisone	11beta,17alpha,21-Trihydroxy-4-pregnene-3,20-dione|Hidrocortisona|(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione|11beta-hydrocortisone|Hydrocortisonum|Reichstein's substance M|Hydrocortisone|(11beta)-11,17,21-Trihydroxypregn-4-ene-3,20-dione|Cortisol|4-Pregnen-11beta,17alpha,21-triol-3,20-dione|11-hydrocortisone|Kendall's compound F|17-Hydroxycorticosterone	kaiser permanente hydrocortiso	DRUGBANK	DB00741	C21H30O5	small molecule	S01BB01|D07XA01|S01CA03|D07BA04|D07AA02|D07CA01|A07EA02|A01AC03|D07AB02|D07AC16|S03CA04|S02CA03|C05AA01|H02AB09|D07BB04|S01CB03|S02BA01|R01AD60|S01BA02	50-23-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	JYGXADMDTFJGBT-VWUMJDOOSA-N
10020	109165	2908	-	NR3C1	GCCR|GCR|GCRST|GR|GRL	9606	Homo sapiens	agonist	target	Hammer F (2006)	16980198	174982	731	Hydrocortisone	11beta,17alpha,21-Trihydroxy-4-pregnene-3,20-dione|Hidrocortisona|(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione|11beta-hydrocortisone|Hydrocortisonum|Reichstein's substance M|Hydrocortisone|(11beta)-11,17,21-Trihydroxypregn-4-ene-3,20-dione|Cortisol|4-Pregnen-11beta,17alpha,21-triol-3,20-dione|11-hydrocortisone|Kendall's compound F|17-Hydroxycorticosterone	kaiser permanente hydrocortiso	DRUGBANK	DB00741	C21H30O5	small molecule	S01BB01|D07XA01|S01CA03|D07BA04|D07AA02|D07CA01|A07EA02|A01AC03|D07AB02|D07AC16|S03CA04|S02CA03|C05AA01|H02AB09|D07BB04|S01CB03|S02BA01|R01AD60|S01BA02	50-23-7	DRUGBANK	-	-	-	-	-	-	-	-	-	-	-	JYGXADMDTFJGBT-VWUMJDOOSA-N
